Livingroom_temp,Livingroom_Humidity,laundryRoom_Humidity,OfficeRoom_Humidity,BathRoom_Humidity,Outside_temp_building,Outside_humidity_building,IroningRoom_Humidity,Parentroom_temp,Parent_room_humidity,WeatherStn_Pressure,Windspeed,NSM,day_of_week,month,Energy
19.39,33.23,35.49,32.06,47.93333333,5.8,27.76333333,26.3425,18.29,39.2,762.35,6.166666667,49800,0,2,600
19.32333333,33.36333333,35.29,31.92666667,47.9,5.933333333,27.43,26.23,18.35666667,39.0,762.3,6.0,50400,0,2,590
19.5,33.76,34.8725,32.0,47.53,6.366666667,23.55666667,25.0,18.5,38.5,762.2666667,5.666666667,55200,0,2,580
19.53333333,33.9,34.93,31.84,47.5,6.5,23.86,24.85666667,18.5,38.43333333,762.3,5.5,55800,0,2,610
19.89,32.39,34.06666667,31.92666667,46.43333333,5.933333333,26.95666667,23.29,18.5,38.2,762.75,4.5,63000,0,2,410
19.56666667,32.69333333,35.73,32.53,45.96666667,4.56,36.16,23.32333333,18.5,38.29,763.1333333,3.666666667,66000,0,2,530
19.5,33.16,35.42,32.66333333,45.9,4.366666667,37.43333333,23.46333333,18.5,38.29,763.2,3.5,66600,0,2,550
18.46333333,37.06,35.79,34.5,43.2,4.19,76.56666667,29.7,18.0,36.53,756.5333333,8.333333333,49200,1,3,440
19.2,38.29,36.43333333,38.62666667,44.73,5.56,86.0,32.9,17.79,37.5,752.8,9.666666667,66000,1,3,600
19.2,38.29,36.56,38.9,44.86,5.59,86.0,33.03,17.79,37.53,752.8,9.5,66600,1,3,450
19.06666667,40.15666667,38.5,37.29,45.73,6.4,62.66333333,36.22333333,18.2,39.89,746.65,6.0,34200,2,3,410
20.39,38.09,39.76,37.16333333,46.12666667,3.526666667,73.52333333,31.29,18.29,38.62666667,743.1,8.0,68400,2,3,630
19.7,37.59,37.9,36.73375,45.0,7.168888889,74.91666667,31.36142857,18.5,41.9,748.1,6.0,48000,3,3,450
20.29,37.7,38.26857143,36.5675,46.4,7.471428571,82.78,32.91428571,18.39,38.7,738.8,3.333333333,52800,4,3,520
20.29,37.56,38.83,36.5,46.45,7.4625,82.445,32.83714286,18.40571429,38.71285714,738.8,3.166666667,53400,4,3,680
17.89,37.93333333,36.0,35.9975,45.95666667,8.463333333,57.23,30.73,18.29,37.32666667,742.6166667,1.0,51000,5,3,610
18.0,38.4,36.19333333,36.5,47.79,7.466666667,48.19333333,30.03333333,18.32333333,37.82666667,742.7666667,1.0,56400,5,3,480
18.1,38.26,38.42666667,36.5,47.66333333,7.23,45.86,29.5,18.39,37.96333333,742.8,1.0,57600,5,3,450
18.1,38.06666667,38.9,36.5,47.53,7.09,46.93333333,29.22666667,18.46333333,38.09,742.8333333,1.166666667,58200,5,3,590
19.06666667,37.72333333,37.29,37.07,46.29,4.16,76.15666667,32.03,17.79,37.5,747.4,2.0,64800,6,3,510
18.89,39.03,37.79,37.09,46.2,3.03,77.09,31.4975,17.79,37.2,747.6,1.333333333,67200,6,3,440
18.6,41.42666667,39.36333333,38.46666667,60.22666667,1.0,77.83,31.1,17.7,36.7,747.9,1.0,72000,6,3,430
17.35666667,39.43333333,37.2,35.9,50.65666667,2.466666667,76.5,31.29,17.53333333,37.93333333,748.2,4.0,36000,0,3,700
17.5,39.36333333,37.69,35.9,50.56,2.4,76.4,31.29,17.5,37.76,748.2666667,3.666666667,36600,0,3,630
18.03333333,39.16333333,40.06,35.73,50.16333333,3.133333333,76.03,31.29,17.5,37.36333333,748.6,2.0,39600,0,3,590
18.16666667,38.96333333,39.86,35.7,50.03,3.23,75.96333333,31.29,17.5,37.29,748.6333333,2.333333333,40200,0,3,500
18.56666667,40.0,40.56666667,35.76,49.86,4.126666667,75.86666667,31.32333333,17.5,37.09,748.7333333,3.333333333,42000,0,3,510
18.5,40.06,41.42666667,35.76,50.13333333,4.0,75.8,31.26,17.5,37.09,748.7666667,3.666666667,42600,0,3,630
18.56666667,40.63,42.63333333,35.62666667,50.29,4.19,75.8,31.2,17.5,37.09,748.8,4.0,43200,0,3,410
19.365,39.02,38.8,35.2,49.62666667,5.263333333,75.62333333,30.89,17.53333333,36.79,749.0,4.5,48600,0,3,630
19.39,38.79,39.26666667,35.2,49.46666667,5.263333333,75.56,30.76,17.6,36.73,749.0333333,4.333333333,49200,0,3,470
19.79,38.13333333,37.93333333,35.02666667,49.09,6.26,75.62333333,30.16666667,17.79,37.2,749.2666667,3.0,55200,0,3,410
19.0,38.0,35.9,35.0,47.18125,0.866666667,77.65666667,32.79,17.7,36.36333333,751.4666667,1.0,69600,0,3,460
17.89,38.5,36.62666667,34.26333333,48.06,6.563333333,78.5,28.85666667,17.7,36.86333333,757.0666667,3.0,67200,1,3,780
17.89,39.16666667,36.76,35.0,48.0,6.366666667,78.8,28.99333333,17.7,36.65666667,757.1333333,3.0,67800,1,3,670
16.2,43.09666667,37.29,36.9,49.72666667,4.366666667,56.76666667,33.86333333,17.6,39.76666667,745.5,8.0,31800,2,3,520
19.5,34.82666667,35.7,33.56333333,44.2,9.7,20.35,28.92666667,18.2,40.23,759.9333333,1.166666667,64200,3,3,700
19.42666667,35.02666667,35.76,33.93333333,44.2,9.323333333,21.0,28.72666667,18.2,40.29,760.0,1.0,64800,3,3,550
19.5,36.1,36.66666667,34.06,44.26666667,9.063333333,22.0,28.53333333,18.16666667,40.26,760.1166667,1.166666667,65400,3,3,450
19.5,36.69333333,37.13333333,34.545,44.46666667,8.5,23.26333333,29.39666667,18.16666667,40.2,760.2333333,1.333333333,66000,3,3,720
19.5,37.26333333,37.59666667,34.75666667,44.43333333,8.033333333,24.45666667,31.33,18.13333333,40.2,760.35,1.5,66600,3,3,710
19.06666667,33.26,33.4,32.79,42.93333333,6.533333333,25.99,25.76,18.89,39.12666667,767.1,3.0,68400,5,3,440
19.13333333,33.5,33.425,32.86333333,43.0,5.896666667,27.5,26.03333333,18.89,39.06,767.15,2.833333333,69000,5,3,440
19.79,36.56666667,35.33333333,34.13333333,44.22333333,3.86,38.19333333,26.86666667,18.89,38.9,767.5333333,2.0,73200,5,3,460
19.6,38.23,36.06,35.26,49.39,3.03,52.82666667,28.29,18.96333333,38.9,767.8,2.666666667,78000,5,3,420
16.6,38.9,36.16333333,32.66333333,46.66333333,0.05,69.0,30.1,19.39,39.22666667,769.0,5.333333333,31200,0,3,410
19.06666667,33.46666667,34.22666667,32.76666667,46.53,2.2925,58.395,28.73,19.5,37.36333333,768.8,7.0,36000,0,3,740
19.32666667,33.26666667,34.69666667,32.1,46.46666667,2.633333333,56.26666667,28.66666667,19.39,37.65666667,768.7833333,6.666666667,36600,0,3,860
19.69666667,33.09,35.49666667,31.89,46.26666667,2.963333333,53.8,28.53333333,19.39,37.86333333,768.7666667,6.333333333,37200,0,3,490
20.92666667,36.06,36.46333333,34.56,46.53,5.866666667,33.83,27.32666667,19.39,38.59,768.4,6.0,46800,0,3,710
20.89,36.26666667,37.13,34.375,46.59,5.726666667,33.62333333,27.2,19.46333333,38.59,768.3,6.166666667,47400,0,3,570
20.46666667,33.42333333,37.26666667,32.96666667,45.96666667,6.433333333,30.16,26.06666667,19.6,37.975,767.6,6.0,52200,0,3,690
19.92666667,31.43,35.95666667,32.49333333,45.76666667,6.5,30.09333333,25.92666667,19.6,37.9,767.5333333,5.666666667,52800,0,3,490
20.1,33.56,35.36,32.43333333,43.9,7.56,25.46666667,25.16666667,19.7,37.59,766.95,6.0,58200,0,3,460
20.1,33.96333333,35.83333333,32.595,43.9,7.833333333,25.26666667,25.1,19.7,37.66333333,766.9,6.0,58800,0,3,590
20.1,34.09,35.99,32.83333333,43.93333333,7.9,24.0,25.0,19.7,37.7,766.85,6.0,59400,0,3,550
20.0,34.23,35.73,33.0,44.0,8.0,23.6,24.92666667,19.76,37.7,766.8,6.0,60000,0,3,570
20.55666667,33.3,34.22333333,33.5,44.2,7.69,21.93333333,24.39,19.7,37.7,766.6166667,4.333333333,64200,0,3,590
19.6,38.29333333,34.195,32.63333333,44.62666667,6.16,25.86,24.1,19.7,37.59,766.7333333,3.333333333,67200,0,3,480
19.39,37.8,35.56,34.86,42.29,8.9,40.23,27.96333333,19.73,37.9,763.5333333,7.0,66000,1,3,560
19.39,38.66666667,35.76666667,35.13333333,42.545,8.5,41.52666667,28.1,19.7,37.9,763.6,7.0,66600,1,3,490
19.39,43.99,38.0,36.09,45.13333333,7.226666667,48.76666667,28.46333333,19.7,37.9,764.0,6.0,70200,1,3,470
19.2,45.62666667,39.2,35.96666667,48.5,6.53,51.89,28.85666667,19.7,37.9,764.3666667,5.0,75000,1,3,410
18.02333333,43.73333333,37.96666667,36.545,50.52666667,3.3975,62.9425,29.23,19.85666667,38.3,764.8166667,5.333333333,33000,2,3,780
18.56333333,42.99333333,39.29666667,36.5,49.63333333,3.723333333,60.19333333,29.6,19.89,37.83333333,764.8333333,5.666666667,33600,2,3,460
20.79,35.56666667,37.5,34.66333333,44.16333333,9.733333333,14.75666667,25.82333333,19.745,37.9,764.4,8.0,50400,2,3,560
20.73,35.9,37.56666667,34.59,43.96333333,10.0,13.55666667,25.7,19.7,37.83333333,764.3666667,8.0,51000,2,3,740
20.66666667,36.3,38.29333333,34.5,43.9,10.19,12.56,25.63333333,19.7,37.62666667,764.3333333,8.0,51600,2,3,450
19.76,33.23333333,34.36666667,32.52666667,43.145,9.66,11.69333333,24.53333333,19.7,37.9,764.0833333,8.833333333,60600,2,3,660
19.63333333,32.56666667,33.89,32.06,42.76,9.733333333,12.36,24.5,19.7,37.9,764.1,9.0,61200,2,3,620
19.5,33.33333333,34.76,31.13333333,42.0,8.96,13.8,24.445,19.7,37.7,764.3666667,7.666666667,63600,2,3,430
19.39,33.56666667,34.76,31.26333333,41.93333333,8.65,14.1,24.46333333,19.7,37.76,764.4333333,7.333333333,64200,2,3,510
19.39,34.03333333,34.66,31.46333333,41.86333333,8.323333333,14.96333333,24.39,19.66666667,37.76,764.5,7.0,64800,2,3,760
19.39,35.36333333,34.52666667,31.59666667,41.86333333,8.13,16.36333333,24.42666667,19.66666667,37.76,764.55,7.0,65400,2,3,610
19.39,36.89,35.03,31.99,42.19333333,7.933333333,17.66333333,24.5,19.63333333,37.73,764.6,7.0,66000,2,3,410
19.5,38.56666667,35.3725,32.5,42.66,7.726666667,17.93,24.6,19.63333333,37.73,764.65,7.0,66600,2,3,790
19.525,38.8725,35.93333333,32.875,43.06666667,7.656666667,18.36,24.66666667,19.6,37.7,764.7,7.0,67200,2,3,580
20.8425,34.725,34.7,32.6725,41.63333333,5.396666667,39.23333333,26.35666667,19.79,38.7,766.6,4.0,37800,3,3,420
20.39,34.36666667,33.76,33.09,40.36333333,8.4475,20.32,23.76,20.0,35.4,764.2,2.333333333,67800,3,3,600
18.23,39.76,36.12666667,34.5,44.96666667,6.966666667,45.13333333,30.2,19.56666667,38.0,762.7,3.0,39600,5,3,420
18.29,39.66333333,36.0,34.4,44.79,7.23,43.56666667,30.1,19.5,37.9,762.7333333,3.333333333,40800,5,3,650
18.29,39.59,36.22666667,34.4,44.73,7.433333333,41.69333333,30.1,19.5,37.82666667,762.75,3.5,41400,5,3,690
18.39,39.5,37.1,34.29,44.7,7.5,40.63333333,30.03333333,19.5,37.645,762.7666667,3.666666667,42000,5,3,420
18.76,39.73,35.59,33.93333333,53.6,7.4,42.26,30.29,19.29,37.36333333,762.0,2.666666667,40800,6,3,490
18.79,39.495,35.79666667,34.0,52.86333333,7.295,42.9,30.32333333,19.29,37.29,761.95,3.0,41400,6,3,410
21.2,36.12666667,35.09,36.59666667,45.59,9.6,27.23333333,30.05,19.6,37.86333333,760.6666667,4.0,60000,6,3,460
20.92666667,36.79,35.43333333,34.79,42.86333333,8.866666667,30.23333333,30.1,19.5,36.93333333,760.7166667,4.166666667,65400,6,3,430
19.56666667,37.16333333,35.03,36.12666667,41.12666667,9.36,30.13333333,32.33333333,19.29,36.0,760.0666667,2.0,67200,0,3,590
19.73,37.29,35.03,36.2,41.2,9.226666667,29.92666667,32.5,19.29,36.0,760.0333333,2.0,67800,0,3,430
20.6,36.59,35.79,34.59,44.46666667,10.03,25.95666667,31.79,19.79,39.29,756.0666667,4.166666667,67800,1,3,620
20.6,36.79666667,35.79,34.59,44.32666667,9.696666667,28.35666667,31.89,19.79,39.26,756.1,4.0,68400,1,3,450
18.79,43.96666667,37.9,36.96666667,43.32666667,6.333333333,68.75666667,37.46666667,19.79,41.43333333,756.1166667,2.833333333,29400,2,3,410
19.29,40.2,37.2,36.9,45.03,9.533333333,34.29666667,34.46666667,19.29,37.2,756.2333333,4.0,66000,3,3,560
18.39,44.06,38.06,38.7,49.03,7.0,73.9,37.86333333,19.39,42.03,753.6,6.0,32400,4,3,490
18.5,44.12666667,38.12666667,39.4,47.82666667,8.46,74.72666667,37.59,19.39,41.2,754.05,4.0,40200,4,3,780
18.5,44.33333333,38.4,39.43333333,47.86333333,8.733333333,74.86666667,37.59,19.39,41.16333333,754.1,4.0,40800,4,3,520
18.6,44.76666667,39.25,39.5,47.79,9.1,75.12333333,37.7,19.39,41.09,754.15,4.0,41400,4,3,440
18.66666667,45.1,40.06666667,39.53,47.7,9.233333333,75.19,37.7,19.39,41.09,754.2,4.0,42000,4,3,600
18.7,45.56666667,40.33333333,39.59,47.7,9.3,75.19,37.82666667,19.39,41.09,754.25,4.0,42600,4,3,530
19.0,45.845,39.23,40.09,48.0,9.463333333,67.7,38.06,19.4725,42.15,755.2,6.0,47400,4,3,700
19.13333333,45.79666667,39.5,40.09,48.06,9.966666667,67.16333333,37.93333333,19.5,42.12666667,755.3,6.0,48000,4,3,570
19.82333333,44.43,38.99,39.2,48.09,11.72666667,45.36333333,36.06,19.6,41.26,755.9666667,5.333333333,52800,4,3,650
19.96333333,44.23,38.8425,39.06,48.06,11.72666667,45.09666667,35.86,19.63333333,41.42666667,756.0333333,5.166666667,53400,4,3,660
20.245,43.495,38.26666667,37.9,48.09,10.93,37.83,33.59,19.7675,42.0,756.6666667,5.333333333,58800,4,3,500
20.23,43.32666667,38.09666667,37.72333333,48.09,10.8,41.23333333,33.59,19.76,42.0,756.75,5.0,59400,4,3,640
20.29,43.4,38.36333333,37.5675,48.09,10.93333333,39.7,33.33333333,19.79,42.0,756.8333333,4.666666667,60000,4,3,420
20.46333333,41.96666667,37.72666667,37.25666667,47.86333333,9.733333333,42.86,32.32666667,19.79,41.2,757.7,3.0,64800,4,3,500
20.79,41.16333333,38.32666667,38.5,47.06666667,8.9,45.56666667,36.0,19.79,40.15666667,758.0333333,2.166666667,67800,4,3,510
20.89,40.99333333,38.06666667,39.3,46.66333333,7.533333333,50.65666667,35.96666667,19.79,39.73,758.1666667,1.833333333,69000,4,3,440
20.29,42.8,38.32666667,42.82666667,49.9,13.89,34.25,36.9,20.0,41.59,750.6333333,5.333333333,69000,5,3,470
21.7,43.56,39.5,42.15666667,47.79666667,12.26333333,36.92666667,37.09,19.79,40.7,748.3,6.0,79200,5,3,470
21.7,43.5,39.5,42.06,47.46333333,12.22666667,36.13333333,37.09,19.79,40.59,748.15,6.333333333,79800,5,3,420
22.16666667,38.73,38.29,39.82666667,45.345,11.0,37.79,34.29,20.39,42.53,741.7,11.0,48600,0,3,440
22.23,38.46666667,38.39,39.9,45.26,11.46583333,36.77416667,33.96666667,20.46333333,42.59,741.8666667,11.0,49200,0,3,430
22.79,36.82666667,38.09,39.0,45.06,12.86923077,21.66384615,32.09,20.5,42.29,742.5833333,8.5,57000,0,3,670
22.35666667,38.5,39.02666667,39.7,46.1,10.65727273,26.83363636,31.5,20.55,41.4,743.35,8.0,63000,0,3,620
22.23,38.36,38.82666667,39.62666667,45.76,10.63944444,27.75444444,31.39,20.5,41.32666667,743.3666667,7.666666667,63600,0,3,580
21.82333333,38.76666667,38.82666667,38.96666667,45.4,8.845,35.245,32.2,20.5,38.72333333,743.8333333,5.0,69000,0,3,500
21.42666667,39.73,38.53,38.79,46.73,8.349090909,42.49454545,32.23,20.39,37.86333333,744.0666667,4.666666667,72600,0,3,420
21.2,38.33333333,37.845,38.96666667,50.29666667,13.5,12.36666667,31.26,20.6,40.06,751.4,6.0,61200,1,3,410
21.2,41.12666667,38.56,38.33333333,49.7,13.03333333,12.46666667,30.56666667,20.6,40.2,751.3333333,6.0,63600,1,3,480
21.1,37.5,37.29,38.5,43.62666667,11.32333333,17.79,31.32333333,20.29,36.9,753.15,2.0,66600,2,3,440
19.7,41.145,37.4,39.23,46.32666667,9.263333333,50.73333333,33.5,20.0,38.36333333,754.05,4.5,63000,3,3,430
19.7,41.15666667,37.46666667,39.06,46.46666667,9.13,51.06666667,33.5,20.0,38.23,754.1666667,4.0,63600,3,3,440
22.13333333,38.56666667,37.56,39.09,44.3,8.26,66.95666667,33.66333333,20.39,39.32666667,760.9666667,1.666666667,37200,4,4,440
19.79,47.66333333,41.46333333,44.0,51.79333333,10.86,60.62666667,39.73,20.5,46.03,749.3,5.0,33000,0,4,760
19.79,47.59,42.13,44.0,51.79,11.03333333,60.16,39.79,20.5,45.86333333,749.4,5.0,33600,0,4,530
21.66666667,45.13333333,42.0,44.95,52.76,15.16,30.56666667,39.06,20.53333333,45.59,749.9,7.0,39600,0,4,730
21.89,44.49,42.6,44.79,55.06666667,15.03333333,28.59666667,38.86,20.53333333,45.59,749.9,7.0,40200,0,4,470
22.39,42.96666667,41.43333333,43.59,49.36333333,16.0,16.76333333,37.86333333,20.6,44.43333333,749.8666667,7.0,44400,0,4,790
22.46333333,42.82666667,41.76666667,43.5,49.5,16.03333333,16.69666667,37.73,20.6,44.66666667,749.85,7.0,45000,0,4,730
22.5,41.03,38.99,42.29,47.76666667,17.3,11.86,36.59,20.7,44.62666667,749.7,7.0,50400,0,4,560
22.56666667,41.09,38.99,42.29,47.9,17.56666667,12.13333333,36.36333333,20.7,44.5,749.65,7.0,51000,0,4,640
22.5,40.83333333,39.99333333,42.29,47.59333333,17.89,11.83,36.29,20.7,44.36,749.6,7.0,51600,0,4,410
22.26,40.76,38.8975,41.96666667,45.7,16.46,11.66666667,36.32666667,20.79,43.545,749.3,7.0,55800,0,4,730
22.29,40.43333333,39.33333333,41.4,45.7,17.69,11.26333333,36.5,20.7,43.26,749.2333333,7.0,57000,0,4,760
22.29,40.96666667,39.26,41.59666667,46.1,17.9,8.59,36.5,20.79,43.16333333,749.2,7.0,57600,0,4,700
22.29,42.83333333,39.72666667,42.12333333,47.16666667,17.49333333,8.863333333,36.46333333,20.79,43.16333333,749.15,6.666666667,58200,0,4,660
22.29,44.62666667,40.26666667,43.33333333,48.99,17.13333333,9.493333333,36.59,20.76,43.09,749.1,6.333333333,58800,0,4,440
22.29,46.23333333,40.73,44.66666667,50.7975,16.8,11.03333333,36.59,20.76,43.03,749.05,6.0,59400,0,4,460
19.6,48.82666667,40.1,43.7,53.86,10.66666667,56.79333333,41.12666667,20.96333333,46.53,749.15,1.0,28200,1,4,710
19.63333333,48.5,39.9,43.7,52.99333333,10.998,56.534,40.79666667,20.96333333,46.53,749.2,1.0,28800,1,4,620
20.79,43.15666667,38.32666667,41.36333333,46.22333333,15.29333333,19.46666667,37.36333333,20.89,41.96666667,750.9,3.0,46800,1,4,750
20.92666667,43.02666667,38.36,41.26666667,46.46333333,15.62666667,18.0,37.29,20.89,41.9,750.9166667,3.0,47400,1,4,620
21.13333333,41.79,37.12666667,40.62666667,46.79,14.63,14.39666667,34.73,20.92666667,41.16,751.6666667,5.0,62400,1,4,580
21.2,42.5225,37.26,40.83333333,46.79,14.76333333,14.26333333,34.7,21.0,40.76666667,751.7,5.0,63000,1,4,730
21.26,44.69333333,37.8,41.33,46.9,14.86,13.76333333,34.7675,20.96333333,40.66333333,751.7333333,5.0,63600,1,4,450
21.29,46.93,41.29666667,41.23,47.72333333,13.84,15.02,34.59,20.89,39.89,751.85,4.833333333,65400,1,4,460
21.29,46.65666667,41.145,41.43333333,48.66666667,13.40727273,16.02727273,34.515,20.89,39.79,751.9,4.666666667,66000,1,4,480
21.29,46.19333333,40.99,41.56,62.39333333,13.19333333,16.23,34.5,20.89,39.79,751.95,4.5,66600,1,4,500
20.29,42.96666667,38.9,40.7,45.79,11.16,32.39666667,35.4,20.7,39.7,751.3,9.0,64800,2,4,470
20.2,43.5,38.96666667,40.06666667,45.73,10.83,25.3,34.834,20.7,39.7,751.3,8.0,66600,2,4,420
20.85666667,42.1,39.9,37.9,50.98142857,13.06,11.456,33.356,20.625,41.4475,753.8666667,3.0,55200,4,4,720
20.79,41.9,39.96666667,37.9,50.714,12.76428571,12.48428571,33.29,20.6,41.4,753.8,3.0,55800,4,4,640
20.7,41.96333333,40.19333333,39.16333333,49.236,13.256,14.354,33.678,20.7,41.03,753.4333333,4.666666667,60600,4,4,480
20.7,42.56,40.43333333,39.29,49.03857143,13.19,10.22571429,33.9,20.6,40.79,753.3333333,4.666666667,62400,4,4,440
20.6,42.46666667,40.5,39.22333333,48.95,12.956,8.734,33.754,20.66666667,40.73,753.3,4.5,63000,4,4,450
20.6,42.6,40.89,38.96333333,48.92,12.71857143,9.194285714,33.612,20.6,40.46666667,753.2666667,4.333333333,63600,4,4,760
20.5,43.43333333,41.0225,38.66333333,49.09571429,12.654,9.534,33.495,20.6,40.32666667,753.2333333,4.166666667,64200,4,4,720
20.56666667,44.76666667,41.13333333,38.86333333,49.536,12.62571429,9.697142857,33.254,20.6,40.06,753.2,4.0,64800,4,4,410
21.96333333,37.46333333,37.96666667,36.06,44.4,17.02571429,1.0,32.145,20.39,34.96333333,748.8,7.0,57600,5,4,410
21.96333333,37.92333333,38.03,36.0,44.61444444,16.66,1.0,32.02333333,20.42666667,34.93333333,748.75,7.0,58200,5,4,520
21.96333333,38.63333333,38.16333333,36.09,44.736,16.51285714,1.0,31.82333333,20.5,35.4,748.7,7.0,58800,5,4,430
21.26,39.16333333,38.9,35.59,44.79285714,13.73714286,3.741428571,31.32333333,20.2,32.82666667,748.3,6.0,66600,5,4,410
21.2,39.36333333,38.76,35.59,44.678,13.518,4.514,31.53,20.2,32.79,748.3,6.0,67200,5,4,470
22.5,38.93333333,39.2,38.4,43.53714286,14.86,7.896666667,34.59,21.2,41.0,751.2666667,3.0,62400,1,4,470
22.42666667,39.0,39.2,38.4,43.612,14.86,8.696666667,34.59,21.2,41.0,751.25,3.0,63000,1,4,620
22.39,39.8,39.23,38.32666667,44.15285714,14.96333333,6.626666667,34.5,21.2,41.09666667,751.2333333,3.0,63600,1,4,770
22.23,47.56666667,41.23333333,38.2,49.23857143,13.76333333,9.796666667,34.36333333,21.2,43.62666667,751.1333333,3.0,66000,1,4,750
22.2,46.99,42.5,38.23,49.4,13.63,10.46333333,34.29,21.2,43.6725,751.1,3.0,66600,1,4,450
20.5,45.5,39.59,41.2,46.0,12.0,33.654,37.32666667,20.5,43.16333333,751.8333333,2.333333333,67200,2,4,510
22.39,38.26666667,38.29,38.0,44.06,17.59555556,5.272222222,33.94444444,20.7,40.7,752.8166667,4.166666667,64200,3,4,490
19.5,46.15666667,40.09,40.76,51.29,9.69,61.9,37.554,20.79,46.26,747.7833333,4.833333333,22200,4,4,640
19.5,46.43,40.06666667,40.79,51.26,9.763333333,61.9,37.55142857,20.79,46.2,747.7666667,4.666666667,22800,4,4,650
19.6,48.22333333,42.46666667,41.145,51.32666667,9.89,61.745,37.53857143,20.79,46.03,747.7,4.0,25200,4,4,480
19.6,48.56666667,42.26666667,41.32666667,51.32666667,10.0,61.43,37.536,20.79,45.9,747.7666667,4.333333333,25800,4,4,520
19.7,48.5,40.29,41.96666667,51.2,10.46333333,59.56,37.44285714,20.79,46.16333333,748.1666667,5.666666667,30000,4,4,640
19.76,48.63333333,40.56666667,41.82666667,51.16333333,10.79,58.345,37.44,20.79,46.16333333,748.2,5.5,30600,4,4,490
20.03333333,49.32666667,40.9,41.656,51.26,11.525,52.0425,37.4,20.85666667,46.06,748.3,5.0,32400,4,4,530
20.1,49.32666667,40.59,41.52363636,51.29,11.8,51.46,37.35285714,20.79,46.0,748.3,5.166666667,33000,4,4,430
20.42666667,48.6,39.53,41.56333333,51.4,12.7,45.65666667,37.4,20.79,45.79,748.3,6.0,36000,4,4,420
21.1,47.02666667,41.1,41.56666667,51.2,14.2,37.99666667,37.13714286,20.79,45.06,748.55,6.833333333,39000,4,4,550
21.66666667,39.53,37.79,39.71,44.12666667,15.3925,12.3225,33.7,20.92666667,42.4,746.0166667,8.277777778,65400,4,4,500
21.2,41.79,38.26,40.09,47.26,10.33,49.53,36.0,21.1,44.79,746.1333333,5.666666667,38400,5,4,800
21.2,41.86333333,38.63333333,40.134,47.12666667,10.53,50.19666667,36.09,21.1,44.73,746.1666667,5.833333333,39000,5,4,510
21.29,44.73,39.79,38.59,46.82666667,9.6,45.29333333,33.47142857,21.1,43.5,747.7666667,4.333333333,58800,5,4,730
21.23,45.65666667,39.79,38.59,46.93333333,9.933333333,45.23333333,33.59,21.1,43.5,747.9,4.0,59400,5,4,820
21.06666667,39.56,37.09,38.45571429,47.22333333,7.593333333,46.62666667,31.66,21.1,41.43,754.4166667,4.0,36600,6,4,480
21.13333333,38.62666667,36.86333333,37.0,45.73,9.96,16.63333333,28.02,21.0,39.73,757.2,6.666666667,63600,6,4,670
21.2,34.0,35.0,34.316,39.29,13.39,1.0,28.29,20.53333333,35.79666667,762.1333333,5.0,63600,0,4,550
21.1,34.23333333,35.0,34.22571429,39.29,13.095,1.0,28.23857143,20.56666667,36.03,762.1166667,5.0,64200,0,4,620
21.7,35.62333333,36.79,36.73857143,44.02666667,13.96333333,1.0,30.08,20.2,36.76666667,765.6,4.333333333,63600,1,4,510
23.0,35.46666667,36.23,34.29,40.93333333,19.06666667,1.0,30.0,20.2,36.29,759.7333333,4.0,66000,3,4,450
22.26,35.4,36.5,34.09,41.46666667,16.03333333,1.0,32.96,20.13333333,35.12666667,759.5333333,3.666666667,73200,3,4,410
21.0,37.72333333,36.59,35.32428571,43.46666667,12.0,11.9,32.754,20.5,38.19333333,759.9,3.0,31800,4,4,630
21.1,37.0,36.62666667,35.2,43.26666667,12.0,10.36666667,32.63714286,20.5,37.86,759.9,3.0,32400,4,4,730
21.1,37.06,37.4975,35.2,43.16333333,12.13,10.26666667,32.572,20.5,37.7,759.9,3.166666667,33000,4,4,420
22.22666667,36.53,37.96666667,35.2,42.9,14.66333333,4.46,31.87714286,20.46333333,38.29,759.85,4.5,37800,4,4,690
22.46,36.22333333,37.96666667,35.2,42.86333333,14.66333333,4.296666667,31.956,20.46333333,38.36333333,759.8333333,4.666666667,38400,4,4,630
23.13333333,34.4,38.06,34.79,42.43333333,14.96,3.863333333,31.6,20.5,38.09,759.4666667,5.0,45600,4,4,750
23.13333333,34.43333333,38.19333333,34.79,42.5,15.1,2.863333333,31.6,20.5,38.16333333,759.3833333,5.0,46200,4,4,720
22.79,33.83333333,35.5,34.2,41.76,16.03,1.0,30.5,20.6,38.5,758.3,6.0,55800,4,4,440
22.79,34.09,37.05666667,34.254,41.79,15.46333333,1.0,30.6,20.63333333,38.4,758.1666667,6.0,57000,4,4,440
22.79,34.23,37.545,34.29,41.79,15.33,1.0,30.58571429,20.63333333,38.32666667,758.1,6.0,57600,4,4,570
22.46333333,34.83,36.69666667,34.42,42.0,14.76333333,2.566666667,30.6,20.6,37.7,757.5,5.666666667,62400,4,4,440
20.96333333,33.09,32.82666667,32.23857143,39.32666667,8.3,1.0,25.2,20.73,37.09666667,757.6666667,7.666666667,66000,5,4,580
20.96333333,33.55666667,32.76666667,32.12666667,39.26,8.226666667,1.333333333,25.14285714,20.79,36.6,757.7,8.0,66600,5,4,480
18.89,41.23,35.73,37.26428571,41.16333333,8.563333333,59.15666667,33.59,19.7,36.9,748.9,5.0,63000,0,4,460
