Kitchen_temp,Kitchen_Humidity,Livingroom_temp,Livingroom_Humidity,laundryRoom_Temp,laundryRoom_Humidity,OfficeRoom_Temp,OfficeRoom_Humidity,BathRoom_Temp,BathRoom_Humidity,Outside_temp_building,Outside_humidity_building,IroningRoom_Temp,IroningRoom_Humidity,TeenRoom_Temp,TeenRoom_Humidity,Parentroom_temp,Parent_room_humidity,WeatherStn_temp,WeatherStn_Pressure,WeatherStn_humidity,Windspeed,WeatherStn_Visibility,Dew_point_temp,RandVar1,RandVar2,Energy,NSM,day_of_week,week_status,month
22.29,44.2,22.0,41.16333333,23.0,38.62666667,22.1,38.36,20.89,60.8,9.323333333,38.49,20.79,30.5,22.79,38.0,21.0,38.9,6.85,755.65,71.0,2.5,40.0,1.95,23.73508045,23.73508045,100,45000,6,0,4
22.35666667,45.06666667,22.0,41.16333333,23.05,38.645,22.1,38.16857143,20.89,59.23333333,9.396666667,35.43,20.79,30.42285714,22.82333333,37.86333333,21.0,38.76,6.566666667,755.7,71.33333333,2.0,40.0,1.733333333,6.98951208,6.98951208,80,45600,6,0,4
22.5,45.29666667,22.0,40.96333333,23.0,38.56,22.1,38.09,20.82333333,58.09333333,10.06666667,28.96666667,20.81,30.272,22.89,37.73,21.0,38.96,6.283333333,755.75,71.66666667,1.5,40.0,1.516666667,5.500118039,5.500118039,100,46200,6,0,4
22.5,43.55666667,21.92666667,40.52666667,23.06666667,38.5,22.1,37.90571429,20.82333333,57.13333333,10.06666667,17.89333333,20.92142857,30.1,22.89,37.56,21.0,39.49333333,6.0,755.8,72.0,1.0,40.0,1.3,6.583745952,6.583745952,70,46800,6,0,4
22.6,42.39333333,21.92666667,40.26666667,23.0,38.36333333,22.1,37.596,20.89,56.66666667,10.16666667,10.06666667,21.0,29.85,22.89,37.2,21.0,40.02666667,6.433333333,755.85,73.0,1.666666667,40.0,1.9,47.96642824,47.96642824,80,47400,6,0,4
22.625,41.5,22.0,39.69333333,23.0,38.23,22.1,37.25714286,20.79,55.73333333,10.5475,7.05,21.05714286,29.52142857,22.89,36.69333333,21.0,40.56666667,6.866666667,755.9,74.0,2.333333333,40.0,2.5,7.608344546,7.608344546,70,48000,6,0,4
22.7,40.8,22.0,39.3,23.1,38.26,22.1,36.96,20.79,54.99333333,10.69,9.526666667,21.22,29.16,22.89,36.22333333,21.0,40.7,7.3,755.95,75.0,3.0,40.0,3.1,11.70633544,11.70633544,70,48600,6,0,4
22.73,40.22333333,21.89,38.93,23.03333333,38.06666667,22.1,36.72571429,20.79,53.92333333,10.86666667,8.526666667,21.31,28.836,22.82333333,35.83,21.0,40.7,7.733333333,756.0,76.0,3.666666667,40.0,3.7,12.85799462,12.85799462,80,49200,6,0,4
22.79,39.83,21.82333333,38.53,23.0,37.9,22.1,36.418,20.79,53.33,10.86666667,8.86,21.39,28.49714286,22.82333333,35.43,21.0,40.62666667,8.166666667,756.05,77.0,4.333333333,40.0,4.3,46.7776314,46.7776314,70,49800,6,0,4
22.79,39.52666667,21.79,38.22333333,23.06666667,37.9,22.1,36.22571429,20.79,52.66,11.16666667,6.726666667,21.54,28.254,22.82333333,35.09666667,21.0,40.495,8.6,756.1,78.0,5.0,40.0,4.9,25.06700876,25.06700876,60,50400,6,0,4
22.79,39.26666667,21.85666667,37.96333333,23.0,37.59,22.1,35.96,20.79,52.13333333,11.5,6.533333333,21.65714286,28.14285714,22.82333333,34.9,21.0,40.13333333,8.683333333,756.1166667,76.83333333,4.833333333,40.0,4.766666667,43.8760292,43.8760292,70,51000,6,0,4
22.89,39.1,21.85666667,37.63333333,23.0,37.46333333,22.1,35.83714286,20.76,51.49,11.36,7.9,21.7,28.018,22.82333333,34.9,21.0,39.93333333,8.766666667,756.1333333,75.66666667,4.666666667,40.0,4.633333333,13.10101722,13.10101722,60,51600,6,0,4
22.89,38.76666667,21.79,37.43333333,22.96333333,37.26,22.1,35.714,20.76,50.95666667,11.5,4.433333333,21.73857143,27.86142857,22.79,34.76,21.0,39.79,8.85,756.15,74.5,4.5,40.0,4.5,10.14999037,10.14999037,60,52200,6,0,4
22.89,38.56,21.79,37.1,22.96333333,37.26,22.1,35.55142857,20.73,50.4,11.23333333,13.46,21.79,27.83,22.79,34.76,21.0,39.79,8.933333333,756.1666667,73.33333333,4.333333333,40.0,4.366666667,17.63267253,17.63267253,120,52800,6,0,4
22.89,38.56,21.7,37.12666667,22.89,37.23,22.1,35.79,20.73,49.92666667,9.833333333,26.13333333,21.73857143,28.02428571,22.79,35.0,21.0,39.82666667,9.016666667,756.1833333,72.16666667,4.166666667,40.0,4.233333333,35.08342843,35.08342843,90,53400,6,0,4
22.89,38.26,21.63333333,37.26,22.89,37.29,22.1,36.00857143,20.7,49.4,8.933333333,25.06666667,21.7,28.218,22.79,35.46,21.0,40.02666667,9.1,756.2,71.0,4.0,40.0,4.1,46.50995082,46.50995082,110,54000,6,0,4
22.89,38.12666667,21.5,37.4,22.79,37.23,22.1,36.276,20.7,49.0,8.86,25.06666667,21.62857143,28.29,22.89,35.96333333,21.0,40.29,9.2,756.2666667,71.0,4.5,40.0,4.183333333,36.89208,36.89208,110,54600,6,0,4
22.79,37.86333333,21.5,37.4,22.79,37.23,22.175,36.475,20.7,48.52666667,9.19,20.09333333,21.66,28.35,22.96333333,36.22333333,21.0,40.23,9.3,756.3333333,71.0,5.0,40.0,4.266666667,34.71406274,34.71406274,110,55200,6,0,4
22.85666667,37.86333333,21.39,37.26,22.76,37.2,22.2,36.42857143,20.7,48.32666667,9.263333333,15.1,21.65714286,28.27714286,23.0,36.4,20.92666667,39.99,9.4,756.4,71.0,5.5,40.0,4.35,25.51627596,25.51627596,120,55800,6,0,4
22.79,37.79,21.39,37.12666667,22.7,37.12666667,22.29,36.46,20.7,47.995,9.63,14.12666667,21.7,28.18,23.06666667,36.52666667,21.0,39.79,9.5,756.4666667,71.0,6.0,40.0,4.433333333,2.1744219,2.1744219,120,56400,6,0,4
22.79,37.79,21.29,37.09,22.745,37.0,22.29,36.4,20.7,47.52666667,9.63,13.32666667,21.73857143,28.1,23.1,36.73,20.92666667,39.79,9.6,756.5333333,71.0,6.5,40.0,4.516666667,14.65358186,14.65358186,110,57000,6,0,4
22.79,37.76,21.23,37.03,22.7,36.9,22.31,36.378,20.7,47.19333333,9.563333333,12.9,21.79,28.0,23.16666667,36.79,21.0,39.79,9.7,756.6,71.0,7.0,40.0,4.6,12.48851846,12.48851846,130,57600,6,0,4
22.79,37.83333333,21.2,37.0,22.7,36.9,22.39,36.36857143,20.7,46.83333333,9.823333333,13.43333333,21.84714286,28.01428571,23.2,37.03,21.0,39.79,9.583333333,756.6666667,70.0,7.166666667,40.0,4.283333333,23.09039476,23.09039476,200,58200,6,0,4
22.82333333,38.25666667,21.2,37.0,22.79,36.79,22.39,36.4,20.7,46.56666667,9.745,15.9,21.85,28.06,23.2,37.16333333,21.0,39.79,9.466666667,756.7333333,69.0,7.333333333,40.0,3.966666667,46.01212649,46.01212649,260,58800,6,0,4
22.89,38.66333333,21.16666667,37.49333333,22.73,36.79,22.40571429,36.47,20.7,46.29,9.6,14.92666667,21.89,28.1,23.29,37.5,21.0,39.79,9.35,756.8,68.0,7.5,40.0,3.65,39.43704632,39.43704632,240,59400,6,0,4
22.89,41.69,21.1,37.96666667,22.73,36.79,22.5,36.59,20.7,46.23,9.66,15.33333333,22.0,28.06,23.32333333,37.89,21.0,39.79,9.233333333,756.8666667,67.0,7.666666667,40.0,3.333333333,8.305911394,8.305911394,170,60000,6,0,4
23.0,43.06666667,21.1,38.89,22.79,36.86333333,22.5,36.59,20.79,46.29,9.8,14.93333333,22.0,28.0,23.39,38.22333333,21.0,39.79,9.116666667,756.9333333,66.0,7.833333333,40.0,3.016666667,38.41285197,38.41285197,110,60600,6,0,4
23.0,41.66666667,21.1,39.09,22.79,37.03,22.54,36.536,20.79,46.36333333,9.726666667,14.32666667,22.0,28.0,23.39,38.36333333,21.0,39.79,9.0,757.0,65.0,8.0,40.0,2.7,13.37686069,13.37686069,110,61200,6,0,4
23.0,40.79666667,21.1,39.06,22.79,37.09,22.6,36.60571429,20.89,46.36333333,10.03333333,12.55666667,22.0,28.0,23.39,38.23,21.0,39.79,9.05,757.05,65.5,7.666666667,40.0,2.85,17.0564182,17.0564182,130,61800,6,0,4
23.0,40.39,21.1,38.93333333,22.85666667,37.13333333,22.6,36.718,20.89,46.23,10.03333333,12.69666667,22.04,27.934,23.5,38.13333333,21.0,39.79,9.1,757.1,66.0,7.333333333,40.0,3.0,45.60996271,45.60996271,130,62400,6,0,4
22.96333333,39.93,21.2,38.7,22.79,37.0,22.67142857,36.86857143,21.0,45.93,10.16,15.03333333,22.01428571,27.96857143,23.5,38.0,21.0,39.79,9.15,757.15,66.5,7.0,40.0,3.15,48.42327356,48.42327356,170,63000,6,0,4
22.89,39.73,21.13333333,38.62666667,22.85666667,36.86333333,22.7,37.0,21.0,45.73,9.96,16.63333333,22.0,28.02,23.6,38.0,21.0,39.73,9.2,757.2,67.0,6.666666667,40.0,3.3,2.891497174,2.891497174,670,63600,6,0,4
22.92666667,41.32666667,21.1,38.86,22.79,36.86333333,22.71285714,37.01285714,21.03333333,45.5,9.53,16.16,21.98625,28.1,23.6,38.06,21.0,39.59666667,9.25,757.25,67.5,6.333333333,40.0,3.45,34.68094547,34.68094547,320,64200,6,0,4
23.0,44.52666667,21.1,41.6425,22.79,36.86333333,22.754,37.09,21.1,45.63333333,9.196666667,17.16,21.89,28.1,23.66666667,38.02666667,21.0,39.62666667,9.3,757.3,68.0,6.0,40.0,3.6,23.01551551,23.01551551,130,64800,6,0,4
23.0,45.42333333,21.03333333,43.92333333,22.79,37.06333333,22.76428571,37.02571429,21.1,46.19333333,8.933333333,18.13333333,21.89,28.2,23.6,37.76666667,20.92666667,39.7,9.183333333,757.3666667,67.5,5.833333333,40.0,3.383333333,13.76938778,13.76938778,120,65400,6,0,4
23.0,45.03,21.0,44.23,22.82333333,37.43333333,22.7,36.79,21.1,46.6,8.8,17.59333333,21.89,28.2,23.6,37.93333333,21.0,39.66333333,9.066666667,757.4333333,67.0,5.666666667,40.0,3.166666667,20.99854663,20.99854663,120,66000,6,0,4
23.1,46.52666667,20.92666667,44.29,22.89,37.5,22.7,36.60571429,21.1,46.82666667,8.8,17.9,21.87,28.236,23.66666667,38.19333333,20.92666667,39.59,8.95,757.5,66.5,5.5,40.0,2.95,48.58923354,48.58923354,120,66600,6,0,4
23.1,44.86,20.89,43.96,22.89,37.4,22.7,36.48,21.1,46.82666667,8.8,17.23333333,21.83285714,28.2,23.7,38.33333333,20.92666667,39.56666667,8.833333333,757.5666667,66.0,5.333333333,40.0,2.733333333,3.173482569,3.173482569,110,67200,6,0,4
23.06666667,43.59333333,20.89,43.5,22.89,37.32666667,22.62857143,36.32142857,21.0,46.645,8.626666667,15.69666667,21.79,28.1,23.7,38.12666667,20.92666667,39.7,8.716666667,757.6333333,65.5,5.166666667,40.0,2.516666667,49.29299444,49.29299444,150,67800,6,0,4
23.0,42.79333333,20.79,42.76333333,22.89,37.4,22.6,36.334,21.06666667,46.43,8.5,15.83,21.75142857,28.1,23.73,37.72333333,20.96333333,39.79,8.6,757.7,65.0,5.0,40.0,2.3,17.38963805,17.38963805,120,68400,6,0,4
23.0,42.06333333,20.73,41.95666667,22.84,37.4475,22.6,36.52428571,21.0,45.89666667,8.345,16.54,21.736,28.12,23.73,37.53,20.96333333,39.79,8.416666667,757.7833333,66.0,4.666666667,40.0,2.333333333,14.9969934,14.9969934,90,69000,6,0,4
23.0,41.45666667,20.66666667,41.23333333,22.82333333,37.53,22.6,36.316,21.1,44.89333333,8.033333333,18.12333333,21.7,28.2,23.79,37.33333333,21.0,39.76,8.233333333,757.8666667,67.0,4.333333333,40.0,2.366666667,29.29852706,29.29852706,120,69600,6,0,4
22.96333333,40.86333333,20.6,40.69333333,22.79,37.5,22.52857143,36.0,21.1,44.1,7.76,19.33,21.66,28.2,23.73,37.2,20.92666667,39.7,8.05,757.95,68.0,4.0,40.0,2.4,24.46516305,24.46516305,180,70200,6,0,4
22.89,40.39,20.46333333,40.43,22.79,37.5,22.5,35.95,21.1,44.69333333,7.433333333,21.66666667,21.6,28.2,23.7,36.96666667,20.89,39.06333333,7.866666667,758.0333333,69.0,3.666666667,40.0,2.433333333,35.93514469,35.93514469,150,70800,6,0,4
22.89,40.2,20.39,40.43,22.79,37.53,22.39,36.0,21.03333333,44.96666667,7.16,24.19333333,21.6,28.218,23.7,36.82666667,20.89,38.26333333,7.683333333,758.1166667,70.0,3.333333333,40.0,2.466666667,46.36965444,46.36965444,110,71400,6,0,4
22.84,40.05,20.35666667,40.7,22.79,37.59,22.37571429,35.89857143,21.0,44.86333333,6.56,26.76,21.52857143,28.31857143,23.7,36.645,20.89,37.23333333,7.5,758.2,71.0,3.0,40.0,2.5,14.25736494,14.25736494,90,72000,6,0,4
22.82333333,39.86,20.29,40.76,22.76,37.7,22.29,35.772,21.0,44.73,6.033333333,28.42666667,21.5,28.434,23.7,36.5,20.82333333,36.56666667,7.25,758.3,72.5,2.833333333,40.0,2.55,6.285874301,6.285874301,80,72600,6,0,4
22.79,39.66333333,20.26,40.76,22.7,37.76,22.29,35.66857143,20.89,44.43,5.396666667,31.29,21.5,28.55714286,23.7,36.43333333,20.79,35.99,7.0,758.4,74.0,2.666666667,40.0,2.6,41.30705333,41.30705333,90,73200,6,0,4
22.79,39.53,20.2,40.7,22.6,37.73,22.254,35.554,20.89,44.23,4.996666667,33.09,21.478,28.62,23.7,36.36333333,20.7675,35.52,6.75,758.5,75.5,2.5,40.0,2.65,30.40346131,30.40346131,80,73800,6,0,4
22.76,39.46666667,20.16666667,40.7,22.6,37.79,22.2,35.41428571,20.89,43.96666667,4.526666667,35.16666667,21.39,28.7,23.63333333,36.23,20.7,35.23,6.5,758.6,77.0,2.333333333,40.0,2.7,27.33835308,27.33835308,110,74400,6,0,4
22.7,39.4,20.1,40.7,22.5,37.79,22.18,35.4,20.89,43.76666667,4.26,36.42666667,21.33,28.79,23.6,36.06,20.66666667,34.9,6.25,758.7,78.5,2.166666667,40.0,2.75,35.84963187,35.84963187,100,75000,6,0,4
22.7,39.46666667,20.0,40.7,22.5,37.86333333,22.1,35.35285714,20.79,43.46666667,3.863333333,37.89333333,21.30428571,28.84714286,23.6,36.0,20.6,34.62666667,6.0,758.8,80.0,2.0,40.0,2.8,37.59625126,37.59625126,100,75600,6,0,4
22.7,39.52666667,19.9725,40.6725,22.5,37.9,22.1,35.334,20.79,43.4,3.656666667,38.89333333,21.29,28.912,23.6,35.9,20.6,34.46666667,5.733333333,758.9166667,81.5,1.833333333,40.0,2.783333333,2.868286765,2.868286765,100,76200,6,0,4
22.66666667,39.52666667,19.89,40.66333333,22.5,37.9,22.1,35.39571429,20.79,43.36,3.466666667,40.16,21.29,29.12571429,23.6,36.1,20.6,34.52666667,5.466666667,759.0333333,83.0,1.666666667,40.0,2.766666667,24.56653215,24.56653215,120,76800,6,0,4
22.6,39.32666667,19.79,40.62666667,22.5,38.0,22.1,35.792,20.79,43.56,3.326666667,41.3,21.29,29.39,23.6,36.72666667,20.6,35.06666667,5.2,759.15,84.5,1.5,40.0,2.75,40.42719213,40.42719213,90,77400,6,0,4
22.6,39.22333333,19.73,40.76,22.5,38.06,22.1,36.12142857,20.79,43.76666667,3.163333333,42.66666667,21.29,29.55571429,23.6,37.33333333,20.6,35.46,4.933333333,759.2666667,86.0,1.333333333,40.0,2.733333333,36.09067225,36.09067225,70,78000,6,0,4
22.6,39.16333333,19.66666667,41.03,22.5,38.09,22.1,36.09,20.79,44.02666667,2.963333333,43.13333333,21.29,29.718,23.7,37.82666667,20.6,35.96333333,4.666666667,759.3833333,87.5,1.166666667,40.0,2.716666667,27.78682879,27.78682879,50,78600,6,0,4
22.53333333,39.09,19.6,41.22333333,22.5,38.09,22.01428571,36.01285714,20.85666667,44.89,2.95,44.995,21.29,29.86142857,23.63333333,38.02666667,20.6,36.29666667,4.4,759.5,89.0,1.0,40.0,2.7,5.657037452,5.657037452,50,79200,6,0,4
22.53333333,39.03,19.56666667,41.43333333,22.5,38.09,22.0,35.94,20.79,44.9975,2.723333333,45.03,21.29,30.1,23.6,38.23,20.6,36.65666667,4.55,759.5666667,88.33333333,1.0,40.0,2.733333333,36.15931352,36.15931352,50,79800,6,0,4
22.5,38.96666667,19.5,41.63333333,22.55,38.09,21.96857143,35.9,20.79,44.9,2.53,45.09,21.29,30.2,23.53333333,38.29,20.66666667,36.99,4.7,759.6333333,87.66666667,1.0,40.0,2.766666667,4.625815898,4.625815898,60,80400,6,0,4
22.5,38.9,19.39,41.59,22.5,38.09,21.934,35.9,20.7,44.9,2.29,45.83333333,21.23857143,30.2,23.5,38.5,20.6,37.26666667,4.85,759.7,87.0,1.0,40.0,2.8,22.33720312,22.33720312,50,81000,6,0,4
22.39,38.79,19.39,41.59,22.5,38.09,21.90571429,35.85285714,20.76,44.9,2.29,46.96666667,21.2,30.274,23.42666667,38.43333333,20.6,37.52666667,5.0,759.7666667,86.33333333,1.0,40.0,2.833333333,41.47231829,41.47231829,60,81600,6,0,4
22.39,38.73,19.29,41.73,22.5,38.09,21.89,35.79,20.7,44.9,2.223333333,46.9,21.2,30.39,23.35666667,38.36333333,20.6,37.82666667,5.15,759.8333333,85.66666667,1.0,40.0,2.866666667,40.61869776,40.61869776,50,82200,6,0,4
22.35666667,38.7,19.23,41.73,22.5,38.06,21.89,35.83714286,20.7,44.96666667,2.03,47.23333333,21.2,30.39,23.29,38.29,20.66666667,38.23333333,5.3,759.9,85.0,1.0,40.0,2.9,40.25533437,40.25533437,50,82800,6,0,4
22.29,38.7,19.16666667,41.82666667,22.5,38.0,21.79,35.79,20.7,45.03,1.966666667,47.83333333,21.2,30.48428571,23.29,38.43333333,20.7,38.56666667,5.15,759.9166667,85.16666667,1.0,40.0,2.783333333,19.29640328,19.29640328,60,83400,6,0,4
22.29,38.7,19.1,41.9,22.5,38.0,21.79,35.80571429,20.7,45.09,1.826666667,47.76,21.2,30.56,23.29,38.55,20.7,38.76,5.0,759.9333333,85.33333333,1.0,40.0,2.666666667,42.78036982,42.78036982,70,84000,6,0,4
22.26,38.7,19.0,41.93333333,22.5,38.0,21.79,35.876,20.7,45.09,1.666666667,47.79333333,21.2,30.6,23.29,38.76,20.7,39.03,4.85,759.95,85.5,1.0,40.0,2.55,35.73117986,35.73117986,90,84600,6,0,4
22.2,38.7,19.0,42.06,22.5,37.9,21.79,36.11142857,20.7,45.09,1.6,48.4,21.2,30.7,23.26,38.7,20.7,39.1725,4.7,759.9666667,85.66666667,1.0,40.0,2.433333333,18.1475123,18.1475123,90,85200,6,0,4
22.2,38.66333333,18.89,42.12666667,22.5,37.9,21.89,36.4,20.6,45.0,1.566666667,48.52666667,21.15714286,30.75142857,23.26,38.76,20.7,39.2,4.55,759.9833333,85.83333333,1.0,40.0,2.316666667,11.72937927,11.72937927,60,85800,6,0,4
22.2,38.66333333,18.82333333,42.2,22.5,37.86333333,21.89,36.51875,20.6,45.0,1.426666667,48.4,21.14,30.79,23.2,38.7,20.7,39.2,4.4,760.0,86.0,1.0,40.0,2.2,22.39901932,22.39901932,70,0,0,1,4
22.1,38.7,18.79,42.29,22.5,37.79,21.95285714,36.66571429,20.6,45.0,1.26,48.56,21.1,30.79,23.2,38.7,20.7,39.2,4.2,760.05,86.5,1.0,40.0,2.083333333,28.81534505,28.81534505,70,600,0,1,4
22.1,38.7,18.7225,42.3725,22.5,37.76,21.956,36.754,20.6,44.93333333,1.2,49.1,21.1,30.79,23.1,38.7,20.63333333,39.03,4.0,760.1,87.0,1.0,40.0,1.966666667,38.87214882,38.87214882,70,1200,0,1,4
22.1,38.7,18.7,42.46666667,22.5,37.7,22.0,36.82142857,20.6,44.96666667,1.26,49.69666667,21.1,30.87571429,23.03333333,38.56666667,20.63333333,39.03,3.8,760.15,87.5,1.0,40.0,1.85,38.32965291,38.32965291,70,1800,0,1,4
22.1,38.7,18.66666667,42.56,22.39,37.59,22.0,36.856,20.6,44.9,1.125,49.4475,21.1,30.89,23.0,38.5,20.66666667,38.96666667,3.6,760.2,88.0,1.0,40.0,1.733333333,15.5343188,15.5343188,80,2400,0,1,4
22.0,38.66333333,18.6,42.5,22.46333333,37.72333333,22.0,36.85285714,20.6,44.82666667,1.033333333,49.69333333,21.02857143,30.81857143,22.92666667,38.43333333,20.6,38.9,3.4,760.25,88.5,1.0,40.0,1.616666667,34.80450074,34.80450074,90,3000,0,1,4
22.0,38.66333333,18.56666667,42.59,22.42666667,37.79,22.02,36.92,20.6,44.82666667,1.0,50.12666667,21.06,30.85,22.89,38.4,20.6,38.86333333,3.2,760.3,89.0,1.0,40.0,1.5,43.36115217,43.36115217,70,3600,0,1,4
22.0,38.7,18.5,42.59,22.5,37.79,22.1,37.03857143,20.6,44.79,0.933333333,50.12666667,21.04285714,30.84714286,22.89,38.46666667,20.6,38.79,3.05,760.3166667,89.66666667,1.0,40.0,1.45,30.22989295,30.22989295,90,4200,0,1,4
21.92666667,38.7,18.46333333,42.66333333,22.39,37.7,22.1,37.0,20.53333333,44.79,0.8,50.25666667,21.0,30.89,22.79,38.62666667,20.6,38.7,2.9,760.3333333,90.33333333,1.0,40.0,1.4,46.38561601,46.38561601,90,4800,0,1,4
21.96333333,38.7,18.39,42.66333333,22.46333333,37.76,22.1,37.0,20.55,44.7,0.8,50.46333333,21.0,30.89,22.79,38.7,20.6,38.62666667,2.75,760.35,91.0,1.0,40.0,1.35,13.69725313,13.69725313,100,5400,0,1,4
21.89,38.7,18.39,42.7,22.39,37.7,22.1,37.0,20.5,44.66333333,0.7,50.46333333,21.0,30.89,22.79,38.93333333,20.6,38.59,2.6,760.3666667,91.66666667,1.0,40.0,1.3,36.85765468,36.85765468,70,6000,0,1,4
21.85666667,38.66333333,18.39,42.76,22.42666667,37.73,22.1,37.0,20.5,44.59,0.633333333,50.46333333,21.0,30.90571429,22.73,39.06,20.6,38.59,2.45,760.3833333,92.33333333,1.0,40.0,1.25,16.68994339,16.68994339,90,6600,0,1,4
21.79,38.59,18.29,42.82666667,22.5,37.73,22.236,37.29,20.5,44.59,0.466666667,50.12666667,21.0,30.956,22.7,39.26,20.6,38.59,2.3,760.4,93.0,1.0,40.0,1.2,48.26834761,48.26834761,80,7200,0,1,4
21.79,38.7,18.29,42.96666667,22.46333333,37.66333333,22.51,37.49285714,20.5,44.53,0.466666667,50.73333333,21.0,31.0,22.7,39.26,20.53333333,38.66333333,2.15,760.4333333,93.33333333,1.0,37.5,1.116666667,23.52813474,23.52813474,70,7800,0,1,4
21.79,38.7,18.2,43.0,22.39,37.53,22.774,37.552,20.5,44.5,0.466666667,50.82666667,21.0,31.0,22.7,39.5,20.56666667,38.7,2.0,760.4666667,93.66666667,1.0,35.0,1.033333333,18.71886625,18.71886625,50,8400,0,1,4
21.73,38.62666667,18.2,43.13333333,22.39,37.5,22.81857143,37.22571429,20.5,44.5,0.466666667,51.56666667,20.95875,31.0,22.63333333,39.5,20.5,38.76,1.85,760.5,94.0,1.0,32.5,0.95,32.05906905,32.05906905,50,9000,0,1,4
21.7225,38.7675,18.2,43.23,22.39,37.43333333,22.79,37.09,20.42666667,44.43333333,0.566666667,51.76666667,20.90571429,31.0,22.6,39.59,20.5,38.93333333,1.7,760.5333333,94.33333333,1.0,30.0,0.866666667,46.23818754,46.23818754,60,9600,0,1,4
21.7,38.79,18.13333333,43.23,22.39,37.36,22.73857143,37.01285714,20.42666667,44.36,0.433333333,51.5,20.89,31.0,22.56666667,39.59,20.5,39.0225,1.55,760.5666667,94.66666667,1.0,27.5,0.783333333,36.46549976,36.46549976,60,10200,0,1,4
21.7,38.79,18.1,43.29,22.39,37.43333333,22.7,36.918,20.39,44.29,0.233333333,50.79333333,20.89,31.0,22.5,39.59,20.5,39.16333333,1.4,760.6,95.0,1.0,25.0,0.7,1.431727037,1.431727037,60,10800,0,1,4
21.7,38.73,18.1,43.29,22.39,37.4,22.67142857,36.66857143,20.39,44.29,0.033333333,50.12666667,20.89,31.0,22.5,39.59,20.5,39.2,1.3,760.6,95.5,1.0,24.66666667,0.666666667,7.731781725,7.731781725,60,11400,0,1,4
21.6,38.59,18.1,43.2,22.39,37.32666667,22.6,36.29,20.39,44.29,-0.1,50.145,20.89,30.98428571,22.42666667,39.53,20.5,39.26,1.2,760.6,96.0,1.0,24.33333333,0.633333333,29.92788033,29.92788033,40,12000,0,1,4
21.6,38.53,18.025,43.1175,22.39,37.29,22.49857143,36.13714286,20.39,44.29,-0.066666667,50.69333333,20.89,30.956,22.46333333,39.33333333,20.5,39.32666667,1.1,760.6,96.5,1.0,24.0,0.6,1.696036872,1.696036872,50,12600,0,1,4
21.6,38.5,18.0,43.09,22.39,37.29,22.39,35.98,20.39,44.29,0.0,50.9,20.84714286,30.92142857,22.39,39.2,20.5,39.4,1.0,760.6,97.0,1.0,23.66666667,0.566666667,23.884325,23.884325,40,13200,0,1,4
21.6,38.5,17.96333333,43.06,22.39,37.2,22.39,35.86857143,20.39,44.23,0.0,50.79,20.85,30.956,22.39,39.06,20.5,39.5,0.9,760.6,97.5,1.0,23.33333333,0.533333333,39.18681776,39.18681776,30,13800,0,1,4
21.5,38.5,17.89,43.0,22.39,37.12666667,22.29,35.79,20.39,44.2,-0.066666667,50.73,20.79,30.89,22.39,38.93333333,20.5,39.56,0.8,760.6,98.0,1.0,23.0,0.5,3.032863454,3.032863454,30,14400,0,1,4
21.5,38.43333333,17.89,43.06,22.39,37.12666667,22.27714286,35.77714286,20.39,44.2,-0.066666667,51.03,20.79,30.89,22.29,38.79,20.5,39.59,0.766666667,760.6166667,97.66666667,1.0,22.5,0.416666667,47.31805825,47.31805825,30,15000,0,1,4
21.5,38.4,17.89,43.0,22.39,37.26,22.2,35.7,20.39,44.2,-0.066666667,51.16333333,20.79,30.89,22.29,38.79,20.5,39.59,0.733333333,760.6333333,97.33333333,1.0,22.0,0.333333333,26.26371252,26.26371252,60,15600,0,1,4
21.5,38.32666667,17.79,42.9,22.39,37.2,22.14,35.678,20.32333333,44.2,-0.1,51.32666667,20.79,30.89,22.26,38.72333333,20.5,39.59,0.7,760.65,97.0,1.0,21.5,0.25,46.26931309,46.26931309,50,16200,0,1,4
21.5,38.29,17.79,42.9,22.39,37.12666667,22.1,35.66857143,20.35666667,44.2,-0.1,51.46666667,20.79,30.89,22.26,38.66333333,20.5,39.59,0.666666667,760.6666667,96.66666667,1.0,21.0,0.166666667,37.56315291,37.56315291,60,16800,0,1,4
21.42666667,38.23,17.79,43.0,22.39,37.045,22.1,35.634,20.29,44.1175,-0.1,51.46333333,20.79,30.89,22.2,38.5,20.5,39.59,0.633333333,760.6833333,96.33333333,1.0,20.5,0.083333333,43.64724432,43.64724432,50,17400,0,1,4
21.39,38.09,17.79,43.0,22.39,37.0,22.01428571,35.55428571,20.29,44.09,-0.1,52.13,20.79,30.89,22.2,38.43333333,20.5,39.59,0.6,760.7,96.0,1.0,20.0,0.0,28.913003,28.913003,70,18000,0,1,4
21.39,38.09,17.7,43.03,22.39,37.0,22.0,35.54,20.29,44.09,-0.1,52.7,20.79,30.89,22.2,38.29,20.5,39.59,0.566666667,760.7166667,96.16666667,1.166666667,27.0,0.0,44.78577834,44.78577834,60,18600,0,1,4
21.29,38.32666667,17.7,43.29666667,22.39,37.03,22.0,35.79571429,20.29,44.09,-0.1,52.76,20.71285714,30.89,22.2,38.23,20.5,39.59,0.533333333,760.7333333,96.33333333,1.333333333,34.0,0.0,29.63070049,29.63070049,40,19200,0,1,4
